Entry_Name
PWP2_HUMAN
RL29_HUMAN
RL34_HUMAN
EF1G_HUMAN
RL17_HUMAN
NPM_HUMAN
RPF2_HUMAN
SMD2_HUMAN
RS18_HUMAN
PRP31_HUMAN
SNUT1_HUMAN
F120A_HUMAN
PATL1_HUMAN
NXF1_HUMAN
DHX29_HUMAN
SREK1_HUMAN
ACINU_HUMAN
RL23_HUMAN
SRPK2_HUMAN
SF3A2_HUMAN
RS20_HUMAN
RRP8_HUMAN
RS23_HUMAN
DDX47_HUMAN
ZN638_HUMAN
NSA2_HUMAN
PUM3_HUMAN
CPSF4_HUMAN
WDR36_HUMAN
U5S1_HUMAN
RL12_HUMAN
PHF5A_HUMAN
RL11_HUMAN
SNRPA_HUMAN
HTSF1_HUMAN
MBB1A_HUMAN
ZCH18_HUMAN
SRP72_HUMAN
RL35_HUMAN
KRI1_HUMAN
AIMP2_HUMAN
TSR1_HUMAN
SF3B6_HUMAN
YTDC2_HUMAN
NOC4L_HUMAN
IF2B2_HUMAN
TBL3_HUMAN
PURB_HUMAN
RS17_HUMAN
GRWD1_HUMAN
MEPCE_HUMAN
NEP1_HUMAN
SND1_HUMAN
XRCC6_HUMAN
MRT4_HUMAN
RBBP6_HUMAN
RBM42_HUMAN
XRCC5_HUMAN
RBMS2_HUMAN
GAR1_HUMAN
SURF6_HUMAN
ASCC3_HUMAN
NOL9_HUMAN
E2AK2_HUMAN
SMD1_HUMAN
RL35A_HUMAN
PRP6_HUMAN
MTREX_HUMAN
ZC3H4_HUMAN
TR150_HUMAN
SLIRP_HUMAN
NKRF_HUMAN
DIM1_HUMAN
RL38_HUMAN
NSUN5_HUMAN
PRP4B_HUMAN
LYAR_HUMAN
RBM7_HUMAN
NIP7_HUMAN
MYEF2_HUMAN
RM37_HUMAN
ZCCHV_HUMAN
RL36_HUMAN
DDX55_HUMAN
Z3H7B_HUMAN
DSRAD_HUMAN
TM10C_HUMAN
SRP14_HUMAN
SNW1_HUMAN
SYAC_HUMAN
RU2B_HUMAN
ERH_HUMAN
IMA1_HUMAN
PLRG1_HUMAN
LUC7L_HUMAN
I20L2_HUMAN
RT07_HUMAN
RBM26_HUMAN
IF4G3_HUMAN
RL9_HUMAN
NHP2_HUMAN
RLA1_HUMAN
PRKDC_HUMAN
EFTU_HUMAN
NGDN_HUMAN
PRPF3_HUMAN
RT31_HUMAN
SRP68_HUMAN
YTHD1_HUMAN
RL22L_HUMAN
YTHD2_HUMAN
NH2L1_HUMAN
SYMPK_HUMAN
RT28_HUMAN
RU2A_HUMAN
NOP16_HUMAN
MOV10_HUMAN
RT23_HUMAN
ABCE1_HUMAN
SAS10_HUMAN
RLA2_HUMAN
LC7L3_HUMAN
PAPD1_HUMAN
NOB1_HUMAN
RT05_HUMAN
ZCHC8_HUMAN
IF2B_HUMAN
NCBP1_HUMAN
SMU1_HUMAN
ZC3HF_HUMAN
SP16H_HUMAN
CG050_HUMAN
PRC2A_HUMAN
RM45_HUMAN
CH60_HUMAN
RUXE_HUMAN
RL37_HUMAN
EXOSX_HUMAN
SYNC_HUMAN
SRP09_HUMAN
MAK16_HUMAN
RBM47_HUMAN
EDC4_HUMAN
RL37A_HUMAN
RT35_HUMAN
RL36A_HUMAN
HNRL2_HUMAN
QKI_HUMAN
PRC2C_HUMAN
LS14B_HUMAN
SNR40_HUMAN
PRP19_HUMAN
RED_HUMAN
FBLL1_HUMAN
EIF3J_HUMAN
IF5A1_HUMAN
ZCHC3_HUMAN
DHX33_HUMAN
RT27_HUMAN
RCL1_HUMAN
IF5_HUMAN
SSRP1_HUMAN
RT18A_HUMAN
EF1B_HUMAN
TCOF_HUMAN
RM41_HUMAN
TRI25_HUMAN
NEMF_HUMAN
RM04_HUMAN
PLEC_HUMAN
TOP1_HUMAN
THOC2_HUMAN
RU1C_HUMAN
IMB1_HUMAN
PRP4_HUMAN
PARP1_HUMAN
RM42_HUMAN
SRPRA_HUMAN
PDIA1_HUMAN
ARGL1_HUMAN
CALX_HUMAN
KI67_HUMAN
EIF2A_HUMAN
POP1_HUMAN
RM11_HUMAN
RT11_HUMAN
DEK_HUMAN
LC7L2_HUMAN
WBP11_HUMAN
EXOS2_HUMAN
TCPG_HUMAN
PRKRA_HUMAN
WDR12_HUMAN
UBIM_HUMAN
RT26_HUMAN
IMP3_HUMAN
PDIA3_HUMAN
NOP10_HUMAN
PK1IP_HUMAN
RT29_HUMAN
RT21_HUMAN
RT09_HUMAN
S61A1_HUMAN
NACAM_HUMAN
EIF3I_HUMAN
FAKD4_HUMAN
BIP_HUMAN
PDCD4_HUMAN
RPN1_HUMAN
LSM5_HUMAN
RCC2_HUMAN
TBB5_HUMAN
NOL7_HUMAN
RRBP1_HUMAN
ZRAB2_HUMAN
CD2B2_HUMAN
ANKH1_HUMAN
SSBP_HUMAN
RM15_HUMAN
RM22_HUMAN
SNUT2_HUMAN
CKAP4_HUMAN
RM39_HUMAN
SPF27_HUMAN
RM14_HUMAN
LYRIC_HUMAN
RM16_HUMAN
RM43_HUMAN
RT30_HUMAN
MDHM_HUMAN
RM19_HUMAN
MCES_HUMAN
BUD23_HUMAN
H12_HUMAN
RM44_HUMAN
RM24_HUMAN
CDK9_HUMAN
CC137_HUMAN
THIO_HUMAN
EXOS9_HUMAN
RT18B_HUMAN
RT15_HUMAN
PPIH_HUMAN
RT02_HUMAN
TOP2B_HUMAN
RT63_HUMAN
RM09_HUMAN
EXOS6_HUMAN
RM21_HUMAN
RT22_HUMAN
SMCA5_HUMAN
RUSD3_HUMAN
RP25L_HUMAN
RM23_HUMAN
TCPQ_HUMAN
WDR74_HUMAN
RT24_HUMAN
PELP1_HUMAN
RM20_HUMAN
RT25_HUMAN
PPIA_HUMAN
PGK1_HUMAN
PSIP1_HUMAN
H14_HUMAN
CH10_HUMAN
H4_HUMAN
NOA1_HUMAN
LRC59_HUMAN
SRPRB_HUMAN
DDX41_HUMAN
COPA_HUMAN
NELFE_HUMAN
TOP2A_HUMAN
HSPB1_HUMAN
H1X_HUMAN
PDIA6_HUMAN
ICLN_HUMAN
SENP3_HUMAN
HCD2_HUMAN
EXOS4_HUMAN
KTN1_HUMAN
CALR_HUMAN
RT33_HUMAN
THOC1_HUMAN
CDC37_HUMAN
5MP1_HUMAN
RM48_HUMAN
NASP_HUMAN
LRRF1_HUMAN
RT34_HUMAN
LBR_HUMAN
F120C_HUMAN
SPS2L_HUMAN
T2FA_HUMAN
PAF1_HUMAN
AN32A_HUMAN
THOC3_HUMAN
RIF1_HUMAN
RM47_HUMAN
COF1_HUMAN
CTNA1_HUMAN
IMA3_HUMAN
RT16_HUMAN
SAP18_HUMAN
RM46_HUMAN
AR6P4_HUMAN
RM40_HUMAN
EXOS8_HUMAN
SCAF4_HUMAN
KIF2A_HUMAN
COPB2_HUMAN
SMC2_HUMAN
RM30_HUMAN
CDC73_HUMAN
1433Z_HUMAN
THOC6_HUMAN
TFB1M_HUMAN
THOC5_HUMAN
RM53_HUMAN
TP53B_HUMAN
COPG1_HUMAN
CDK12_HUMAN
RT14_HUMAN
G45IP_HUMAN
LEO1_HUMAN
H15_HUMAN
RM17_HUMAN
SEC63_HUMAN
GTPB1_HUMAN
EXOS1_HUMAN
SYSM_HUMAN
TBA1B_HUMAN
F207A_HUMAN
RECQ1_HUMAN
PPIL1_HUMAN
RM18_HUMAN
PGAM1_HUMAN
RPP29_HUMAN
PROF1_HUMAN
ICT1_HUMAN
1433E_HUMAN
VDAC1_HUMAN
MRM1_HUMAN
RFA1_HUMAN
CKAP5_HUMAN
RPA1_HUMAN
PHF6_HUMAN
EXOS5_HUMAN
RT12_HUMAN
RBBP4_HUMAN
NADAP_HUMAN
SPN1_HUMAN
AAR2_HUMAN
NMT1_HUMAN
SMC4_HUMAN
DNJC3_HUMAN
FEN1_HUMAN
ABCF2_HUMAN
PDS5A_HUMAN
HDAC2_HUMAN
EI2BE_HUMAN
EI2BA_HUMAN
ATPA_HUMAN
RINI_HUMAN
RPA34_HUMAN
PFKAP_HUMAN
BCCIP_HUMAN
IMA5_HUMAN
CTCF_HUMAN
DNJA2_HUMAN
CLIC1_HUMAN
VDAC2_HUMAN
SMG9_HUMAN
PGAM5_HUMAN
PCNA_HUMAN
MAP11_HUMAN
MPCP_HUMAN
DIC_HUMAN
RPP40_HUMAN
1433B_HUMAN
TB182_HUMAN
BUB3_HUMAN
NUDC_HUMAN
RM50_HUMAN
PARK7_HUMAN
RM55_HUMAN
RT36_HUMAN
PP1R8_HUMAN
SUMO2_HUMAN
KLDC4_HUMAN
RFC1_HUMAN
CYTB_HUMAN
TF3C1_HUMAN
PRS4_HUMAN
DNJC1_HUMAN
H13_HUMAN
OXA1L_HUMAN
4F2_HUMAN
H10_HUMAN
GOGB1_HUMAN
RUVB2_HUMAN
GEMI2_HUMAN
MSH6_HUMAN
NXT1_HUMAN
TRRAP_HUMAN
HP1B3_HUMAN
RPAB1_HUMAN
WDR5_HUMAN
NTPCR_HUMAN
SUMO1_HUMAN
PO210_HUMAN
PFKAM_HUMAN
DLDH_HUMAN
ECHA_HUMAN
FLII_HUMAN
RPB3_HUMAN
RS30_HUMAN
HDGR2_HUMAN
ARHG2_HUMAN
TCF25_HUMAN
FUMH_HUMAN
RPAB2_HUMAN
TF3C3_HUMAN
TSYL1_HUMAN
DJB12_HUMAN
CH033_HUMAN
SSRA_HUMAN
NAA50_HUMAN
NUP98_HUMAN
SEC62_HUMAN
TM214_HUMAN
KAP2_HUMAN
EMD_HUMAN
SUCA_HUMAN
RPAB3_HUMAN
ZO1_HUMAN
ADT3_HUMAN
MOGS_HUMAN
BAG2_HUMAN
DYL1_HUMAN
FKBP5_HUMAN
SC16A_HUMAN
TF3C4_HUMAN
FRIH_HUMAN
PARP2_HUMAN
PFKAL_HUMAN
TBA4A_HUMAN
OST48_HUMAN
ACL6A_HUMAN
RCN1_HUMAN
SDHA_HUMAN
GOGA2_HUMAN
PDS5B_HUMAN
AP2A1_HUMAN
CAZA1_HUMAN
GLYR1_HUMAN
COPE_HUMAN
PRS6A_HUMAN
ARMC1_HUMAN
1433T_HUMAN
RFC3_HUMAN
GSTP1_HUMAN
RPA2_HUMAN
RFC4_HUMAN
LRRF2_HUMAN
NTM1A_HUMAN
MAP1B_HUMAN
STT3A_HUMAN
TF3C5_HUMAN
RB3GP_HUMAN
DNLI3_HUMAN
DSG2_HUMAN
PHB2_HUMAN
RPB9_HUMAN
AT2A2_HUMAN
RN213_HUMAN
TMEDA_HUMAN
CAPZB_HUMAN
PRS10_HUMAN
CAVN1_HUMAN
PDLI5_HUMAN
GDIR1_HUMAN
BLM_HUMAN
SMRC2_HUMAN
RFC2_HUMAN
RFC5_HUMAN
DDX3Y_HUMAN
PEF1_HUMAN
CISD2_HUMAN
SMCE1_HUMAN
RPAP3_HUMAN
BRI3B_HUMAN
AKP13_HUMAN
RAB10_HUMAN
KC1A_HUMAN
ATPG_HUMAN
NF1_HUMAN
S10A4_HUMAN
RPAC1_HUMAN
RPN2_HUMAN
ATLA3_HUMAN
TBB3_HUMAN
PARP4_HUMAN
TBB6_HUMAN
BASI_HUMAN
NUP43_HUMAN
PLIN3_HUMAN
AP2B1_HUMAN
CLASR_HUMAN
WDR82_HUMAN
RPA49_HUMAN
TYY1_HUMAN
ARF4_HUMAN
UFL1_HUMAN
SIN3A_HUMAN
PDCD6_HUMAN
PRS6B_HUMAN
AP2M1_HUMAN
DJC16_HUMAN
HINT1_HUMAN
ANKZ1_HUMAN
MAP7_HUMAN
NDUS1_HUMAN
MRCKB_HUMAN
FRIL_HUMAN
PREB_HUMAN
KNTC1_HUMAN
ANXA4_HUMAN
ATD3A_HUMAN
SEH1_HUMAN
PB1_HUMAN
LMAN1_HUMAN
PA1B2_HUMAN
PHB_HUMAN
RPC1_HUMAN
ODO1_HUMAN
GCP2_HUMAN
MAGD2_HUMAN
AP2A2_HUMAN
SSRD_HUMAN
MYPT1_HUMAN
ODP2_HUMAN
IDH3A_HUMAN
VAPB_HUMAN
DNJA3_HUMAN
SMCA2_HUMAN
ETFB_HUMAN
S12A2_HUMAN
PTH2_HUMAN
WDR44_HUMAN
PLCB3_HUMAN
FND3A_HUMAN
RAB14_HUMAN
BAP31_HUMAN
TLN2_HUMAN
DPOD2_HUMAN
IDH3G_HUMAN
NSF1C_HUMAN
TMX2_HUMAN
OAS3_HUMAN
MAGD1_HUMAN
DAD1_HUMAN
MYOME_HUMAN
CCD47_HUMAN
ODPB_HUMAN
INF2_HUMAN
BI2L1_HUMAN
SCMC1_HUMAN
ARID2_HUMAN
MRP1_HUMAN
KDM3B_HUMAN
RFA3_HUMAN
ERP44_HUMAN
RAB1A_HUMAN
ATRAP_HUMAN
QCR1_HUMAN
CATD_HUMAN
SQOR_HUMAN
ATPO_HUMAN
SODC_HUMAN
VPS4A_HUMAN
LMAN2_HUMAN
ANXA3_HUMAN
HSP7E_HUMAN
TRAM1_HUMAN
ATP6_HUMAN
DPOD3_HUMAN
SMRD2_HUMAN
T106B_HUMAN
TECR_HUMAN
PPME1_HUMAN
AAAT_HUMAN
ATP5I_HUMAN
UIMC1_HUMAN
VAPA_HUMAN
APC1_HUMAN
NEUA_HUMAN
ODB2_HUMAN
SDHB_HUMAN
FKBP8_HUMAN
REQU_HUMAN
MYADM_HUMAN
KDIS_HUMAN
FOXK1_HUMAN
TM9S3_HUMAN
PAXI_HUMAN
MPRD_HUMAN
PSB7_HUMAN
CETN2_HUMAN
MD2L1_HUMAN
NBN_HUMAN
ADPRS_HUMAN
ITPR3_HUMAN
ERMP1_HUMAN
RB11A_HUMAN
OCAD1_HUMAN
IDH3B_HUMAN
STT3B_HUMAN
RCN2_HUMAN
RAC1_HUMAN
TIM14_HUMAN
ATP5H_HUMAN
IQGA2_HUMAN
ATPK_HUMAN
JAGN1_HUMAN
AMPL_HUMAN
QCR2_HUMAN
INT7_HUMAN
NIT2_HUMAN
CAZA2_HUMAN
ATP5L_HUMAN
AGRIN_HUMAN
RHOA_HUMAN
COX2_HUMAN
CBX8_HUMAN
I2BP1_HUMAN
TIM50_HUMAN
RER1_HUMAN
UBE4A_HUMAN
FHL2_HUMAN
SDS3_HUMAN
CSTOS_HUMAN
CD2AP_HUMAN
CENPV_HUMAN
CDC42_HUMAN
ODPA_HUMAN
NCOR2_HUMAN
TAF6L_HUMAN
POMP_HUMAN
COF2_HUMAN
RS4Y1_HUMAN
DHB12_HUMAN
LETM1_HUMAN
NUMB_HUMAN
TOM22_HUMAN
NDUA4_HUMAN
ASPH_HUMAN
MLEC_HUMAN
CYRIB_HUMAN
XRCC1_HUMAN
MTCL1_HUMAN
CSN5_HUMAN
FAF2_HUMAN
DECR_HUMAN
ITB1_HUMAN
ACOT9_HUMAN
TMED2_HUMAN
CDC27_HUMAN
PTPRF_HUMAN
ELOC_HUMAN
CTBP2_HUMAN
S27A4_HUMAN
SPCS3_HUMAN
ABCD3_HUMAN
MED17_HUMAN
NPC1_HUMAN
VPS29_HUMAN
GL8D1_HUMAN
ARL2_HUMAN
NCPR_HUMAN
QSOX2_HUMAN
NIPS2_HUMAN
NDUBA_HUMAN
NDUV2_HUMAN
RT4I1_HUMAN
AP2S1_HUMAN
PTSS1_HUMAN
GSH0_HUMAN
TAF10_HUMAN
STRN4_HUMAN
A16A1_HUMAN
RDH13_HUMAN
MYOF_HUMAN
ERLN1_HUMAN
AAGAB_HUMAN
HTAI2_HUMAN
UBXN4_HUMAN
NDUV1_HUMAN
HKDC1_HUMAN
UMPS_HUMAN
STOM_HUMAN
TMED9_HUMAN
DRS7B_HUMAN
LAT1_HUMAN
MCCB_HUMAN
MBOA7_HUMAN
APMAP_HUMAN
ARL8A_HUMAN
THIK_HUMAN
NDKM_HUMAN
ODPX_HUMAN
YIPF5_HUMAN
PDE3A_HUMAN
NACA_HUMAN
GALT2_HUMAN
RL36L_HUMAN
IKIP_HUMAN
LIPB1_HUMAN
NDUA2_HUMAN
ZN281_HUMAN
NDUS5_HUMAN
PGES2_HUMAN
ATP5J_HUMAN
PRRC1_HUMAN
SHLB1_HUMAN
RHOG_HUMAN
QCR7_HUMAN
XCT_HUMAN
ESYT2_HUMAN
FADS2_HUMAN
APC7_HUMAN
K1522_HUMAN
K22E_HUMAN
MGST3_HUMAN
ITA6_HUMAN
CLUS_HUMAN
CPT1A_HUMAN
SGPL1_HUMAN
NUBP2_HUMAN
S38A2_HUMAN
NDUA9_HUMAN
GT251_HUMAN
SCLY_HUMAN
NDUAD_HUMAN
NDUS3_HUMAN
AT1B3_HUMAN
COX5B_HUMAN
ACOT1_HUMAN
AT2B1_HUMAN
TM9S2_HUMAN
NMNA1_HUMAN
CP51A_HUMAN
EMC1_HUMAN
TPP1_HUMAN
COX5A_HUMAN
GBG5_HUMAN
SURF1_HUMAN
LAMB1_HUMAN
PRAF3_HUMAN
PRAF2_HUMAN
NIPS1_HUMAN
NSE3_HUMAN
RETST_HUMAN
LTOR1_HUMAN
CTR2_HUMAN
CK098_HUMAN
PHS_HUMAN
AUP1_HUMAN
EPCR_HUMAN
PIGT_HUMAN
STXB1_HUMAN
SCAM2_HUMAN
PPAL_HUMAN
APC4_HUMAN
CATB_HUMAN
PDIP2_HUMAN
ATLA2_HUMAN
CDC23_HUMAN
LAMC1_HUMAN
HTR5A_HUMAN
KAP0_HUMAN
NRBP_HUMAN
NDUB4_HUMAN
TM9S4_HUMAN
PLPL6_HUMAN
BCL9L_HUMAN
CCDC6_HUMAN
OFUT1_HUMAN
S27A2_HUMAN
TMTC3_HUMAN
EMC2_HUMAN
LMF2_HUMAN
IGF1R_HUMAN
FRMD8_HUMAN
VAMP3_HUMAN
ALG5_HUMAN
DPM1_HUMAN
RTTN_HUMAN
DHRS7_HUMAN
PBIP1_HUMAN
PEX5_HUMAN
CY24A_HUMAN
MCP_HUMAN
NCEH1_HUMAN
ABD12_HUMAN
LCLT1_HUMAN
VTNC_HUMAN
NPTN_HUMAN
NOG1_HUMAN
ATPMD_HUMAN
